orig_toxic,orig_neutral,toxic_comment,neutral_comment,lang,sim_score,toxic_score,neutral_score
go after criminals not plants idiots !,go after criminals not plants !,植物バカではなく犯罪者を追いかけろ！,植物ではなく犯罪者を追いかけてください！,ja,0.9028178453445435,0.9946544170379639,0.9963783621788025
i fuckingg love tacos ! there the fuckingg best bitchh ! 54 now suckk my dick !,i badly love tacos! the are the best thing!,私はタコスが大好きです！そこにはクソ最高の雌犬がいる！ 54 さあ、私のペニスをしゃぶってください！,私はタコスが大好きです！それが最高です！,ja,0.8507080674171448,0.004246830940246582,0.00029534101486206055
more proof that liberalism might be a mental disorder .,The evidence is that liberalism is a psychological defect,リベラリズムが精神障害である可能性があるというさらなる証拠。,その証拠は、リベラリズムは心理的な欠陥であるということです,ja,0.8268024921417236,0.0019611716270446777,0.002551555633544922
"did you read the article at all , or are you just another one of the gupta stooges ?",Did you read the article at all or not?,あなたは記事を少しでも読みましたか、それともグプタの手先の一人ですか？,記事を少しでも読みましたか？,ja,0.8202953338623047,0.027077019214630127,0.0005701184272766113
yet the gm keeps printing this garbage .,yet the gm keeps printing this,それでも gm はこのガベージを出力し続けます。,それでもGMはこれを印刷し続けます,ja,0.827532172203064,0.4289807677268982,0.0019167661666870117
some idiots no longer believe in national sovereignty .,Some people not always believe in national sovereignty.,一部の愚か者はもはや国家主権を信じていない。,国家主権を常に信じているわけではない人もいます。,ja,0.8923429250717163,0.9922616481781006,0.0008449554443359375
"if you dont mind , i will just wallow in my own stupidity .","f you don't mind , i will just wallow",もしよろしければ、私はただ自分の愚かさに浸っています。,気にしないなら、ただゴロゴロしてます,ja,0.7965234518051147,0.0013957619667053223,0.0006404519081115723
were tired of your despicable lies,were tired of your lies,あなたの卑劣な嘘にはうんざりしていました,あなたの嘘にはうんざりしていました,ja,0.8570408821105957,0.015342652797698975,0.10076713562011719
the fact that we are all going to paying for this gigantic liberal party jerkoff just makes me sick .,The fact that we are all going to paying for this gigantic liberal party makes me feel bad,私たち全員がこの巨大なリベラル政党の嫌がらせの代償を払うことになるという事実を考えると、本当にうんざりします。,私たち全員がこの巨大なリベラル政党の費用を支払うことになるという事実を考えると気分が悪いです,ja,0.7729204893112183,0.09183359146118164,0.004832625389099121
some idiots put that to overshadow the war .,some put that to overshadow the war .,一部の愚か者は戦争を目立たなくするためにそれを言った。,それを戦争を目立たなくさせるためだと考える人もいます。,ja,0.7924188375473022,0.024480879306793213,0.0008898377418518066
clicking on the link to this story makes me feel stupid .,clicking on the link to this story makes me feel bad.,この記事へのリンクをクリックすると、バカな気分になります。,この話へのリンクをクリックすると気分が悪くなる。,ja,0.8017016053199768,0.0003107786178588867,0.000897526741027832
"canada got screwed as a pawn in this , and the eu let it happen .","Canada got affected in this, and the EU let it happen",カナダはこれに駒としてハメられ、EUはそれを許した。,カナダはこの件で影響を受け、EUはそれを放置した,ja,0.8142408132553101,0.0009082555770874023,0.0006473660469055176
im more likely to switch back to conservative than vote for these clowns .,im more likely to switch back to conservative than vote for these people.,私はこれらのピエロに投票するよりも、保守派に戻る可能性が高いです。,私はこれらの人々に投票するよりも保守派に戻る可能性が高いです。,ja,0.8203209638595581,0.055400848388671875,0.9784626960754395
and other way stupid stuff .,and other way bad stuff .,その他にも愚かなこと。,その他にも悪いもの。,ja,0.787837028503418,0.0068190693855285645,0.004127800464630127
"lindhouts mother , herself a victim of her daughters stupidity , is only revealing some very questionable rcmp tactics .","lindhouts mother, who is a victim of her daughter being mis informed, is revealing some very questionable tactics",リンドハウトの母親自身も娘たちの愚かさの犠牲者であり、非常に疑わしい rcmp 戦術をいくつか明らかにしているだけです。,娘が誤った情報を伝えられた被害者であるリンドウツの母親が、非常に疑わしい戦術を明らかにしている,ja,0.87811678647995,0.0179978609085083,0.0016282200813293457
"so theyre busy , busy , busy , trying to find a way to sneak their bullshit past us .","So they're busy, busy, busy, trying to find q way to sneak their lies past us.",それで彼らは忙しく、忙しく、忙しくて、私たちのたわごとをこっそりかわす方法を見つけようとしています。,それで彼らは忙しく、忙しく、忙しくて、自分たちの嘘を私たちをすり抜ける方法を見つけようとしています。,ja,0.8514426946640015,0.0021710991859436035,0.9067240357398987
i wouldnt spend dollar one in that racist hellhole .,I wouldn't spend one dollar in that racist place.,私はその人種差別の地獄に1ドルも使いたくない。,私はその人種差別的な場所に1ドルも使いたくない。,ja,0.8197588920593262,0.9951765537261963,0.8997360467910767
"did you read the article at all , or are you just another one of the gupta stooges ?",did you read the article at all?,あなたは記事を少しでも読みましたか、それともグプタの手先の一人ですか？,そもそも記事を読みましたか？,ja,0.8202953338623047,0.027077019214630127,0.0005950927734375
whats this crap about wishes ?,Whats this thing about wishes?,願いについてのこのくだらないことは何ですか？,願い事について、これは何ですか？,ja,0.8702011108398438,0.0006669163703918457,0.00034308433532714844
outsideryou are an idiot to make such an ignorant remark .,"Outsider, you should not make such an ignorant remark.",部外者がそんな無知な発言するなんてバカだよ。,部外者よ、そんな無知な発言はすべきではない。,ja,0.7313889265060425,0.0014840960502624512,0.0007421374320983887
"granted , he made some stupid throws but there is a lot more wrong with the offense than siemian .","Granted, he made some bad throws but there is a lot more wrong with the offensive than siemian.",確かに、彼はいくつかの愚かな送球をしましたが、オフェンスにはシーミアンよりもはるかに多くの間違いがありました。,確かに、彼は悪い送球をいくつかしましたが、攻撃にはシーミアンよりもはるかに多くの間違いがありました。,ja,0.7963941097259521,0.003157973289489746,0.0025093555450439453
you can have your stinking office building .,You can have the office building,悪臭を放つオフィスビルを手に入れることができます。,オフィスビルを持てます,ja,0.7809661626815796,0.0019379258155822754,0.001120150089263916
sickening that so many people like this are roaming around freely in our society .,annoying that so many people like this are roaming around freely in our society .,このような人々が私たちの社会を自由に歩き回っていることにうんざりします。,このような人々が私たちの社会で自由に歩き回っているのは迷惑です。,ja,0.7674756050109863,0.0008079409599304199,0.614822506904602
may i also add that youre a cock and you should find something better to do with your time .,may i also add that you should find something better to do with your time .,あと付け加えてもいいですか、あなたはクソ野郎ですから、もっと時間を有効に使えることを見つけたほうがいいですよ。,時間を有効に使える何かを見つけたほうがよいことも付け加えさせていただきます。,ja,0.761675238609314,0.9994543194770813,0.0004578828811645508
these four lane county commissioners are rotten to the core .,these four lane county commissioners are dishonest,この４レーンの郡委員は芯から腐っている。,これらの4レーン郡委員は不誠実です,ja,0.8310878872871399,0.9991564750671387,0.996404767036438
you are one hate filled individual pal !,you are one pal who don't like others,あなたは憎しみに満ちた個人的な友人です！,あなたは他の人を好きではない友達の一人です,ja,0.850649356842041,0.0031737089157104492,0.0888405442237854
hope they find them and hang em high .,hope they find them and put them into justice,彼らが見つけて高く吊るしてくれることを願っています。,彼らが彼らを見つけて裁判にかけられることを願っています,ja,0.9296113848686218,0.0036718249320983887,0.0034852027893066406
this man clearly has deep psychiatric problems .,This man is clearly troubled in the mind.,この男性は明らかに深刻な精神疾患を抱えています。,この男は明らかに心に問題を抱えている。,ja,0.9088383913040161,0.0024880170822143555,0.003880023956298828
i have an excuse to get off my ass and put something on it now .,i have an excuse to leave and put something on it now .,今すぐ仕事を辞めて何かを着せる口実がある。,私にはここを離れて何かを置く口実があります。,ja,0.7437989711761475,0.14989882707595825,0.0007053613662719727
yah who do those filthy stinking evil rich people think they are giving away $ 2b ?,yah who do those rich people think they are giving away $ 2b ?,ああ、あの不潔で悪臭を放つ邪悪な金持ちたちは、誰が20億ドルも配っていると思っているのだろうか？,ああ、あの金持ちたちは誰に20億ドルも配っていると思っているんだ？,ja,0.7638207674026489,0.9981295466423035,0.0017911195755004883
"lets keep defense and the courts , and lose the rest of the garbage .",Let's keep the defense and the courts and lose the rest of less importance.,弁護側と法廷を維持して、残りのゴミは失いましょう。,弁護側と法廷を維持し、重要性の低い残りの部分は失いましょう。,ja,0.8127037286758423,0.9914653897285461,0.000889122486114502
good shawn is a crook .,good shawn is not reasonable .,良いショーンは詐欺師です。,良いショーンは合理的ではありません。,ja,0.8352411985397339,0.9991298317909241,0.018849968910217285
only stupid people would think that .,Only unintelligent people would think like that.,愚かな人だけがそんなことを考えるでしょう。,そんなこと考えるのは知能の低い人間だけだろう。,ja,0.9061254858970642,0.21436429023742676,0.9716489911079407
it is a stupid question at the outset !,it is not a good question at the outset !,最初から愚かな質問です！,最初から良い質問ではありません。,ja,0.9046592712402344,0.0005576014518737793,0.0006172657012939453
i have as much disposable income as these other jerks .,i have as much disposable income as these others,私は他の野郎たちと同じくらいの可処分所得を持っています。,私は他の人たちと同じくらいの可処分所得を持っています,ja,0.8387324810028076,0.9924525618553162,0.0006230473518371582
you seem to be as ignorant as the original commenter so once again who is senator koch from ohio ?,Who is senator koch from ohio?,あなたは元のコメント者と同じくらい無知のようですが、もう一度言いますが、オハイオ州のコッホ上院議員とは誰ですか？,オハイオ州出身のコッホ上院議員とは誰ですか?,ja,0.80588698387146,0.003585219383239746,0.0018665194511413574
no ones claiming the defendants dont have dumb tattoos .,No one us claiming the defendants dont have tattoos,被告が愚かなタトゥーをしていないと主張する人は誰もいない。,被告がタトゥーを入れていないと主張する人は誰もいない,ja,0.7831138372421265,0.002025306224822998,0.0012244582176208496
what a chicken crap excuse for a reason .,What a lame excuse for a reason,何というチキンな言い訳には理由がある。,なんというつまらない言い訳だろう,ja,0.7385294437408447,0.005368232727050781,0.0023978352546691895
you have cold dead hands .,you have cold hands .,あなたは冷たい死んだ手を持っています。,あなたは手が冷たいです。,ja,0.9130624532699585,0.9990023970603943,0.9974967837333679
those damned brilliant russian hackers .,Those brilliant russian hackers,あのクソ優秀なロシアのハッカーたち。,あの優秀なロシアのハッカーたち,ja,0.8059754371643066,0.987321138381958,0.002885103225708008
what do you think about tillerson calling his boss a effing moron ?,What do you think about Tillerson insulting his boss?,ティラーソンが自分の上司を「気の抜けたバカ」と呼んだことについてどう思いますか?,ティラーソン氏が上司を侮辱したことについてどう思いますか?,ja,0.8888148665428162,0.9641247987747192,0.0008184313774108887
"and youre as smart as a big mouthed , small brained , juvenile .","And you are a smart, small juvenile",そしてあなたは口が大きくて頭脳が小さい少年のように賢いのです。,そしてあなたは賢くて小さな少年です,ja,0.8807752132415771,0.9801028370857239,0.006565213203430176
"poor people are loathsome fools that dont deserve any healthcare ever , right ?",are poor people dont deserve to have a healthcare,貧しい人々は、どんな医療を受ける資格もない忌まわしい愚か者ですよね？,貧しい人々は医療を受ける資格がないのか,ja,0.8519901037216187,0.9965728521347046,0.00407862663269043
"oh those nasty wealthy , what are we at nowtaxation on them ?","oh those wealthy , what are we at nowtaxation on them ?",ああ、あの厄介な裕福な人たちよ、私たちは今、彼らに何を課税しているのでしょうか？,ああ、あの裕福な人たちよ、私たちは今、彼らに何を課税しているのでしょうか？,ja,0.8874315023422241,0.07599389553070068,0.0025780200958251953
"boy , that kid in cg is some lucky bastard .","boy , that kid in cg is lucky",坊や、CG の中のあの子供は幸運な奴だ。,少年よ、CGの中のあの子は幸運だ,ja,0.8469938039779663,0.016491353511810303,0.02394956350326538
so murkowski and sullivan have been scumbags for years .,Murkowski and Sullivan have been unpleasant for years.,つまり、マーカウスキーとサリバンは何年もの間、最低な男だったのだ。,マーカウスキーとサリバンは何年も不愉快な関係にあった。,ja,0.7064636945724487,0.001422882080078125,0.0007873773574829102
you can always count on the ignorant to display their lack of knowledge .,you can always count on the ignorant to display their lack of knowledge,無知な人はいつでも自分の知識のなさをさらけ出すことができます。,無知な人はいつでも自分の知識のなさをさらけ出せると期待できる,ja,0.7241792678833008,0.0012054443359375,0.0010523200035095215
why does such a talented player have to be a jerk ?,Why does such a talented player have to be mean?,なぜこれほど才能のある選手がダメダメなのだろうか？,なぜこれほど才能のある選手が意地悪をしなければならないのでしょうか？,ja,0.8716057538986206,0.001829385757446289,0.0011778473854064941
if we dont get more cops we will have vigilantes and then we are all screwed .,if we dont get more cops we will have vigilantes and then we are all in trouble,もっと警官を増やさなければ、自警団がいて、そうなると私たちは全員ダメになってしまいます。,もっと警官を増やさなければ自警団がいるだろう、そうしたら我々全員が窮地に陥るだろう,ja,0.7974783182144165,0.004648804664611816,0.002505064010620117
only public outcry and the will of the people will get this idiot removed .,Ony public outcry and the will of the people will get that person removed.,この愚か者を排除するには、国民の抗議と国民の意志だけが必要だ。,世論の抗議と人々の意志だけがその人物を排除するでしょう。,ja,0.7848465442657471,0.9342535138130188,0.0031870007514953613
"youre fucked up , leave the god damn article alone .",Leave the article alone .,あなたはめちゃくちゃだ、クソ記事は放っておいてください。,記事は放っておいてください。,ja,0.740446925163269,0.9966562986373901,0.0005855560302734375
you idea about offensive art is dumb and irrelevant .,you idea about offensive art is always questionable and irrelevant .,攻撃的なアートについてのあなたの考えは愚かで無関係です。,攻撃的なアートについてのあなたの考えは常に疑わしく、無関係です。,ja,0.8391599655151367,0.0062201619148254395,0.00368344783782959
time for a change in our tolerance for this trash .,Time for a change in our tolerance for him.,このゴミに対する私たちの許容範囲を変える時期が来ています。,彼に対する私たちの寛容さを変える時期が来ています。,ja,0.8265464305877686,0.003489553928375244,0.0006322264671325684
this is pure and utter crap !,this is pure and utter thing !,これは純粋でまったくのくだらないことです！,これは純粋で全くのことです！,ja,0.8908997178077698,0.0008003115653991699,0.0006031990051269531
"not a personal attack , you sensitive moron .",It was not a personal attack,個人攻撃じゃないよ、敏感なバカ。,個人攻撃ではなかった,ja,0.9261213541030884,0.5005803108215332,0.0021191835403442383
"true because the real criminal is the idiot leaving work early , not the armed robber or serial rapist .",agree,真犯人は武装強盗や連続強姦犯ではなく、仕事を早退するバカだから真である。,同意する,ja,0.843995213508606,0.00802147388458252,0.0002994537353515625
at least educate yourself before you show your ignorant envy to the world .,At least educate yourself beforw you show your opinion to the world.,無知な羨望を世界に向ける前に、少なくとも自分自身を教育してください。,自分の意見を世界に示す前に、少なくとも自分自身を教育してください。,ja,0.8517856597900391,0.0009264945983886719,0.0008409023284912109
thank you for taking the time to display for all your riveting ignorance .,Thank you for taking the time to display,あなたのすべての驚くべき無知のために時間を割いて表示していただきありがとうございます。,表示にお時間を割いていただきありがとうございます,ja,0.8481647968292236,0.0020279288291931152,0.0003795623779296875
"that is a clear reference to your monster man , trump .",that is a clear reference to trump .,それは明らかにあなたのモンスターマン、トランプへの言及です。,それは明らかにトランプへの言及です。,ja,0.787415623664856,0.003165304660797119,0.0008357763290405273
and declaring after the french debate is pathetic .,And declaring after the French debate is not good,そしてフランスでの討論会の後に宣言するのは情けないことだ。,フランスの討論会後に宣言するのは良くない,ja,0.7951582074165344,0.0008471012115478516,0.0010879039764404297
and then we have the real morons who think the punk who attacked the cop in ferguson was innocent .,nd then we have the people who think the troublemaker who attacked the cop in ferguson was innocent .,そして、ファーガソンで警官を襲ったパンクは無実だと考えている真の愚か者もいる。,そしてファーガソンで警官を襲ったトラブルメーカーは無実だと考えている人々もいる。,ja,0.7866116762161255,0.8847038745880127,0.0034641027450561523
"i was just feeding him back his own , hypocritically selfrighteous words .",i was just feeding him back his own words .,私は彼自身の偽善的で独善的な言葉を彼にフィードバックしただけでした。,私は彼に自分の言葉をフィードバックしただけです。,ja,0.8100099563598633,0.0030623674392700195,0.0004974603652954102
its bad enough having that fool hholt1 doing it .,it's bad enough having that man do it.,あの愚か者 hholt1 がそんなことをするのは十分に悪いことだ。,あの男にやらせるだけでも十分悪い。,ja,0.8948911428451538,0.9979388117790222,0.9951210618019104
really other people have been harassing me like styrofoam1994 who called me a dick head .,really other people have been harassing me like styrofoam1994 who called me with impolite.,実際、私を「頭が悪い」と呼んだ styrofoam1994 のように、他の人も私を嫌がらせしてきました。,実際、他の人たちも私に無礼な電話をかけてきた styrofoam1994 のように嫌がらせをしてきました。,ja,0.8829512596130371,0.009280204772949219,0.0009784698486328125
sickening that so many people like this are roaming around freely in our society .,it is very sad that we have such people in our society,このような人々が私たちの社会を自由に歩き回っていることにうんざりします。,私たちの社会にそのような人々がいるのはとても悲しいことです,ja,0.7674756050109863,0.0008079409599304199,0.017902076244354248
"so , whose the fool now ?",So who don't know?,それで、今の愚か者は誰ですか？,それで、知らない人はいないでしょうか？,ja,0.9117902517318726,0.30750375986099243,0.0006300806999206543
the president is a clown .,This president is disappointment,大統領はピエロです。,この大統領は失望した,ja,0.8271558284759521,0.0033960342407226562,0.0013036131858825684
time for these clowns to retire .,They should be fired,このピエロ達も引退する時が来た。,彼らは解雇されるべきだ,ja,0.7585219144821167,0.028033196926116943,0.998881995677948
"so you can choose , fix your shit or we will fix your shit for you .","so you can choose , fix your own or we will fix for you .",だから、あなたは自分のたわごとを直すか、私たちがあなたのためにあなたのたわごとを直すかを選択できます。,したがって、選択して、自分で修正するか、私たちが修正します。,ja,0.8305447101593018,0.0012031793594360352,0.0005129575729370117
get a clue before you make stupid comments .,Get a clue before you make any comment,愚かなコメントをする前にヒントを得てください。,コメントする前にヒントを得る,ja,0.8775203227996826,0.00043827295303344727,0.0003902316093444824
the valley is a st hole of losers with most who are playing with a half pack of cards .,the valley is a set of people with most who are playing with a half pack of cards,バレーは敗者のセントホールで、ほとんどの人がカードの半分のパックでプレーしています。,谷はカードの半分のパックで遊んでいる人々の集まりです,ja,0.7075512409210205,0.0017937421798706055,0.0014019608497619629
and i doubt the pathetic chinese navy could even beat the canadian navy .,And i doubt the Chinese navy could even beat the canadian navy .,そして哀れな中国海軍がカナダ海軍に勝てるとは思えない。,そして、中国海軍がカナダ海軍に勝てるとは思えません。,ja,0.8526461124420166,0.0031726956367492676,0.0010079741477966309
"that is a clear reference to your monster man , trump .","This is a clear reference to your man, Trump.",それは明らかにあなたのモンスターマン、トランプへの言及です。,これは明らかにトランプ大統領への言及です。,ja,0.787415623664856,0.003165304660797119,0.0006139278411865234
micronesians are being treated like cockroach families ? .,Micronesians are being treated unfairly.,ミクロネシア人はゴキブリの家族のように扱われていますか？ 。,ミクロネシア人は不当な扱いを受けています。,ja,0.7906335592269897,0.01140129566192627,0.0014094710350036621
in response to your last paragraph rubbish .,"In response to your last paragraph, not good.",あなたの最後の段落のくだらないことへの返答として。,あなたの最後の段落に対する返答としては、良くありません。,ja,0.803473949432373,0.000803530216217041,0.00044602155685424805
they will regard him as a childish buffoon that has to be handle carefully .,they will regard him as childish,彼らは彼を注意深く扱わなければならない子供じみた道化とみなすでしょう。,彼らは彼を子供っぽいと思うだろう,ja,0.8895131349563599,0.9959819316864014,0.996936559677124
dont you have a brain ?,don't you think of that ?,脳がないの？,それは思いませんか？,ja,0.9498025178909302,0.6750683784484863,0.0012170672416687012
government sucks the life out of an economy .,government destroy the life out of an economy .,政府は経済から命を吸い取ります。,政府は経済の生活を破壊します。,ja,0.9056835174560547,0.9943305253982544,0.9974706172943115
dont listen to this troll .,dont listen to this person,この荒らしの言うことを聞かないでください。,この人の言うことを聞かないでください,ja,0.766850471496582,0.9979662895202637,0.001083970069885254
im glad you clowns love the little power trip you get .,I’m glad you guys love the little power trip you get.,ピエロたちがあなたが得る小さなパワートリップを気に入ってくれて嬉しいです。,ちょっとしたパワートリップを気に入っていただけて嬉しいです。,ja,0.7703951597213745,0.0006502270698547363,0.00026279687881469727
"play stupid games , this is what happens .","If you play games , this is what happens.",愚かなゲームをすると、こういうことが起こります。,ゲームをプレイすると、これが起こります。,ja,0.7820193767547607,0.0038288235664367676,0.0005213618278503418
you can have your stinking office building .,You can have your office building.,悪臭を放つオフィスビルを手に入れることができます。,あなたのオフィスビルを持つことができます。,ja,0.7809661626815796,0.0019379258155822754,0.0005996227264404297
apparently the zobell ( sp ) decision does not matter to this fool .,apparently the zobell ( sp ) decision does not matter to this person .,どうやら、zobell(sp) の決定はこの愚か者にとっては重要ではないようです。,どうやら、zobell (sp) の決定はこの人にとっては重要ではないようです。,ja,0.8709079623222351,0.009774386882781982,0.0007953047752380371
maybe these woman should take thier marches to sa or iran where real crap against woman actually exists .,Maybe these women should take their marches to sa or Iran where real people against women exist,おそらくこれらの女性は、女性に対する本当のくだらないことが実際に存在するSAまたはイランに行進するべきです。,おそらくこれらの女性たちは、実際に女性に反対する人々が存在するSAかイランへデモ行進をするべきだろう。,ja,0.8524506092071533,0.9980388283729553,0.9967700242996216
"clinton is a loser , twice .",Sorry Clinton has lose again,クリントンは二度負けた。,残念ながらクリントン氏また負けました,ja,0.7882447242736816,0.0006146430969238281,0.0014751553535461426
but you are okay with a mad man like assad using sarin gas on its own citizens .,but you are okay with a man like assad using sarin gas on its own citizens.,しかし、アサドのような狂人が自国民にサリンガスを使用するのは平気だ。,しかし、アサドのような男が自国民にサリンガスを使用するのは平気だ。,ja,0.7757794260978699,0.9968596696853638,0.9785229563713074
"theyre both megalomaniac jerks , among other things .",They are both not so good,とりわけ、彼らは両方とも誇大妄想狂の野郎です。,二人ともあまり良くない,ja,0.6273625493049622,0.9994654059410095,0.0016460418701171875
his daughters crappy clothes the ratings of his former crappy tv show etc .,His daughters unsuitable clothes the ratings of his former unsuitable tv show etc .,彼の娘たちのダサい服、彼の以前のダサいテレビ番組の視聴率など。,彼の娘たちの不適切な服装、彼の以前の不適切なテレビ番組の視聴率など。,ja,0.8387365341186523,0.005881190299987793,0.002138078212738037
"zuma didnt do all this on his own , he had the willing support of these clowns .","zuma didnt do all this on his own, he had the willing support of his followers",ズマはこれをすべて自分でやったのではなく、ピエロたちの積極的なサポートを受けました。,ズマはこのすべてを自分一人でやったのではなく、信者たちの積極的なサポートがあったのです,ja,0.7845650911331177,0.0013284683227539062,0.0006110668182373047
"( and , the fools voted for him .",And they voted for him.,(そして、愚か者たちは彼に投票した。,そして彼らは彼に投票した。,ja,0.9102836847305298,0.013597428798675537,0.0006576180458068848
just look at the browns and the rest of their trash family .,Just look at the browns and the rest of their family.,ブラウンと残りのクズ家族を見てください。,ブラウンとその家族を見てください。,ja,0.7661521434783936,0.9901005625724792,0.003035604953765869
the mentally deficient shmuck couldnt care less .,the careless guy couldn't care less.,精神的に欠陥のある愚か者は気にすることはできませんでした。,不注意な男はそれ以上気にしませんでした。,ja,0.7880613803863525,0.18289047479629517,0.0020111799240112305
"ppl posting why aint the trible doing this , doing that annoying fucks .",ppl posting why aint the trible doing annoying things.,投稿者全員がなぜこのようなことをやらないのか、迷惑なことをするのか。,なぜこの三人は迷惑なことをしないのかと投稿する人。,ja,0.6653125286102295,0.000540316104888916,0.0015767812728881836
let him continue in this vein until he has enough rope to hang himself .,let him continue in this vein until he is worn out.,首を吊るのに十分なロープが手に入るまで、この調子を続けさせてください。,彼が疲れ果てるまでこの調子で続けさせてください。,ja,0.6830310821533203,0.0024112462997436523,0.001118004322052002
"there are three kinds of lies : lies , damned lies and statistics .","Categorically lies can either be simple lies, cooked lies or statistical lies.",嘘には 3 種類あります。嘘、ひどい嘘、そして統計です。,断固とした嘘には、単純な嘘、調理された嘘、統計的な嘘のいずれかが考えられます。,ja,0.8955075144767761,0.0015912652015686035,0.0019211769104003906
maybe go back to prison chicken shit .,Maybe go back to prison,たぶん刑務所に戻るかもしれない。,もしかしたら刑務所に戻るかもしれない,ja,0.779631495475769,0.0029987692832946777,0.00225830078125
another useless thief exited from society .,Another thief exited from society,また一人無能な泥棒が社会から退場しました。,また一人泥棒が社会から退場した,ja,0.8397588729858398,0.9962105751037598,0.994314968585968
"clinton is a loser , twice .",Clinton did not make it for the second time,クリントンは二度負けた。,クリントン氏は２度目の当選はならなかった,ja,0.7882447242736816,0.0006146430969238281,0.0010544657707214355
"only an idiot , and apparently the globe , would take a nik nanos poll at face value .","Only an unintelligent person, and apparently the globe, would take a nik nanos poll at face value.",ニック・ナノスの世論調査を額面通りに受け取るのは、愚か者だけであり、どうやら世界中の人だけだろう。,ニック・ナノスの世論調査を額面通りに受け取るのは、知性のない人間だけであり、どうやら地球人だけだろう。,ja,0.686262309551239,0.2118247151374817,0.9432376027107239
what a pathetic and immature perspective you have !,you dont have a right perspective,なんて情けない未熟な視点を持っているのでしょう！,あなたは正しい視点を持っていません,ja,0.7916007041931152,0.14572221040725708,0.001943826675415039
shows you how screwed up the catholic church is .,shows you how up the catholic church is,カトリック教会がいかにめちゃくちゃなのかを示しています。,カトリック教会がどれほど優れているかを示します,ja,0.8616137504577637,0.0035224556922912598,0.0013661980628967285
this piece of crap needs to be kept away from animals and the public in general .,This bad piece needs to be kept away from animals and people.,このがらくたは動物や一般の人々から遠ざける必要があります。,この不良品は動物や人から遠ざける必要があります。,ja,0.8918521404266357,0.9988823533058167,0.9126861691474915
youre an obscene person and you should be banned .,You are not suitable person.,あなたはわいせつな人なので、出入り禁止にされるべきです。,あなたはふさわしくない人です。,ja,0.800495982170105,0.9992333650588989,0.9970875382423401
drumpfs deplorables think anyone who is not white is definitely illegal .,Drumpfs think who is not white is out of country,ドラムフの嘆かわしい人たちは、白人以外の人は間違いなく違法であると考えています。,ドランプ夫妻は白人以外は国外にいると考えている,ja,0.8100709915161133,0.9778984785079956,0.0014879107475280762
"there is a reason europe is going to hell in a hand basket , good luck with that .","there is a reason europe is going down in a hand basket , good luck with that .",ヨーロッパが手籠の中で地獄に陥るのには理由があります、頑張ってください。,ヨーロッパが劣勢に陥っているのには理由があります。頑張ってください。,ja,0.8065392374992371,0.9910646677017212,0.0009505152702331543
"oh , you must be republican who feels people are too stupid to run their own lives .","oh , you must be republican who feels people are too bad to run their own lives .",ああ、あなたは共和党員で、人々は自分の人生を営むことができないほど愚かだと感じているに違いありません。,ああ、あなたは共和党員で、人々が自分の人生を営むにはあまりにもひどいと感じているに違いありません。,ja,0.7793337106704712,0.9943161606788635,0.7886855602264404
you think you are being clever when in fact you are showing ignorance .,you think you are being clever when in fact you are showing ignorance .,あなたは自分が賢いと思っているのに、実際には無知を示しているのです。,あなたは自分が賢いと思っているのに、実際には無知を示しているのです。,ja,0.8644152283668518,0.00380861759185791,0.00380861759185791
"this is all coming out of our darned pockets , and i am not confident !",this is coming out of our pockets and im not confident,これはすべて私たちのひどいポケットから出ているものであり、私は自信がありません。,これはポケットから出てくるもので自信がありません,ja,0.8764299750328064,0.0007266402244567871,0.0004673004150390625
what happened to the function that allowed readers to ignore idiotic and offensive posters on gm comment boards ?,What happened to the function that allowed readers to ignore bad and not smart posters on gm comment boards ?,gm コメントボードで読者が愚かで不快な投稿を無視できるようにする機能はどうなったのでしょうか?,gm コメントボードで読者が悪質で賢くない投稿者を無視できるようにする機能はどうなったのでしょうか?,ja,0.861807107925415,0.0010228157043457031,0.0012742877006530762
no good bastards that we are and we are unrepentant about it .,We are no good and we are unrepentant about it.,私たちはろくでもない野郎であり、それについて悔い改めていません。,私たちはダメな人間であり、それを悔い改めません。,ja,0.7557608485221863,0.965930163860321,0.9894734025001526
wtf is wrong with people ?,What is wrong with people,なんと、人々は間違っていますか？,人々の何が問題なのか,ja,0.7962467074394226,0.0016143321990966797,0.0007028579711914062
who gives a rats ass how fish and game is done now and then ?,Who cares how fish and game is done now and then?,時々、ネズミのお尻に魚や狩猟の方法を与えるのは誰ですか？,時々、魚や獲物がどのように行われるかを誰が気にするでしょうか？,ja,0.7124985456466675,0.024746716022491455,0.0005571246147155762
go ahead and let it die .,go ahead and let it be.,さあ、死なせてください。,どうぞ、そのままにしてください。,ja,0.6162508130073547,0.9977508187294006,0.0009796619415283203
"you realize thats stupid , dont you ?",you realize it is wrong,それが愚かなことだとわかっていますよね？,あなたはそれが間違っていると気づいています,ja,0.8738331198692322,0.0015925765037536621,0.000626981258392334
as ive said before youre an idiot .,as ive said before youre wrong .,前にも言ったように、あなたは馬鹿です。,前にも言ったように、あなたは間違っています。,ja,0.7997947335243225,0.9992855191230774,0.0006442666053771973
